date,MAI3,dMAI3
1980-06-06,0.018524909734076427,
1980-07-03,1.5116802954197996,0.8388138817389018
1980-08-01,0.8700649301332843,0.5637807628198841
1980-09-05,0.4078758763815978,0.1755023428468209
1980-10-03,-0.3404623163400844,-0.24381258829122504
1980-11-07,0.07272879423760803,0.14611712874059907
1980-12-05,-0.7085212057623919,-0.3004807692307689
1981-01-09,-0.1447438977990376,-0.2436888435449926
1981-02-06,0.2920505495263446,0.2199570211856307
1981-03-06,-0.29098467131562783,-0.407110516615381
1981-04-03,-0.28142193168361834,-0.27950101498498053
1981-05-08,-0.20636912541805894,0.004432060648929065
1981-06-05,0.05936710139293133,0.44752331155540204
1981-07-02,-0.32457705218473004,-0.12798138452588598
1981-08-07,-0.33055144334338527,-0.6866552877803938
1981-09-04,-0.309536802425431,0.05008923802710946
1981-10-02,-0.057242614078145314,-0.11599910704067685
1981-11-06,0.10978206745070128,0.023373844918839773
1981-12-04,-0.3010809931848893,-0.5097788409140953
1982-01-08,0.06638654331509934,-0.23703066968667763
1982-02-05,0.8659720042356401,0.1722747186747008
1982-03-05,0.5257982414771604,0.04812288664754316
1982-04-02,0.1671840157383289,-0.014428995258569915
1982-05-07,0.18547623995919194,0.07327553253877186
1982-06-04,0.40195895071435755,0.10841708544816286
1982-07-02,0.8448132843836618,0.6564082099148345
1982-08-06,0.5529466841458647,0.344001323581522
1982-09-03,0.45687323590306805,-0.03138278722185939
1982-10-08,0.9866872356837249,0.18793098069552783
1982-11-05,3.2638783557259674,1.4239539718415992
1982-12-03,0.6076159669542506,-0.6809757936360189
1983-01-07,1.2154366503988536,0.42509442833401645
1983-02-04,0.9711245416799653,0.2736765448629881
1983-03-04,0.26791691777825705,-0.045444254273928675
1983-04-01,0.10517723052148216,-0.012518437481287267
1983-05-06,-0.7085212057623923,-0.7555786897707776
1983-06-03,0.8191784594635164,0.9126877843145763
1983-07-08,-0.41247553014386873,-0.5747366528407294
1983-08-05,-0.025977990390332623,0.033520003439145005
1983-09-02,-0.039209636844721674,0.23615914377771274
1983-10-07,-0.5719891207224083,-0.5331405530713498
1983-11-04,-0.4146589203152545,-0.24176358663279765
1983-12-02,-0.08498694345476798,-0.08851666012197626
1984-01-06,-0.08699075375880232,-0.3218268338998283
1984-02-03,0.20659136887681984,0.3901495881785977
1984-03-09,-0.19797777780934597,0.08953891527972643
1984-04-06,-0.11566653616339928,0.44974149658074825
1984-05-04,-0.41203634484556756,0.21250839274197447
1984-06-01,-0.6676631584865622,-0.04716221011920907
1984-07-06,-0.6327024122309345,-0.2591611674473814
1984-08-03,-0.9064574892517262,-0.6434611547596397
1984-09-07,0.18674363533630223,0.5938780343290573
1984-10-05,-0.5637653484764504,-0.4353246245934437
1984-11-02,-0.46694544259825976,-0.03441124634532583
1984-12-07,-0.6034439051685485,-0.35746418809618863
1985-01-09,-0.3868649006875254,-0.06610333653128869
1985-02-01,-0.6694874849657803,-0.35101928781722996
1985-03-08,-0.4818746233820945,-0.0979724507890602
1985-04-05,-0.2851918859835488,0.006933302275057729
1985-05-03,0.553992113440739,1.165483975480623
1985-06-07,-0.15601467959420637,0.1339863447487679
1985-07-05,-0.36400527015540024,0.24124694725475498
1985-08-02,-0.028575472381646,0.3964580418411011
1985-09-06,0.3919212147601549,1.0679522240439534
1985-10-04,-0.5665046332116466,-0.08560055896851848
1985-11-01,-0.11888601585927845,0.5205357827790222
1985-12-06,-0.8967847463813449,-0.16499018823201528
1986-01-08,-0.5979252737076152,-0.168482283429304
1986-02-07,0.24817900689510633,0.40280645255705644
1986-03-07,-0.6147813407975916,-0.18444973714762086
1986-04-04,-0.4509020822346292,-0.10762474645723308
1986-05-02,-0.6390327475330729,0.09015886718797794
1986-06-06,-0.6288761676388458,-0.08345555405176752
1986-07-03,-0.47224232889802975,0.050916129343851035
1986-08-01,-0.2867107951893361,0.19943030936023254
1986-09-05,0.06253331583965431,0.6774588930899276
1986-10-03,-0.19880908343921208,0.1547861947511324
1986-11-07,-0.2328603783588904,0.40911109160986736
1986-12-05,-0.6629336379983587,-0.05047769303756511
1987-01-09,-0.0627000736750154,0.4208023380693026
1987-02-06,-0.17317247701005178,0.19622978244998862
1987-03-06,-0.5610967371157074,-0.012764509686508108
1987-04-03,-0.12357738086381154,0.3974767173664435
1987-05-08,-0.571498014754452,0.04714470804424642
1987-06-05,-0.36767084512783715,0.05557883295461685
1987-07-02,-0.4258330740377598,-0.018903863877829996
1987-08-07,-0.5191358530758746,-0.1443015451048204
1987-09-04,-0.5044083391038848,0.03890909913126306
1987-10-02,-0.04759926144395984,0.1837949527607832
1987-11-06,-0.9742482610802915,-0.477299066496231
1987-12-04,-0.001415876194017951,0.4032270066992492
1988-01-08,-0.1775484914658215,0.07135526212581561
1988-02-05,-0.45114985362221444,0.12083484811336237
1988-03-04,-0.47617045444370154,-0.14266057041059493
1988-04-01,-0.5965781616616436,-0.09841902844063127
1988-05-06,0.66718542639606,1.1797805399761918
1988-06-03,0.4052175258778636,0.6457552758233962
1988-07-08,-0.20509805658306682,0.5065915335554209
1988-08-05,-0.02895473749687305,0.15139717775413272
1988-09-02,0.2535638920274777,0.6094722460039053
1988-10-07,-0.4231880841078448,-0.028670712877375548
1988-11-04,-0.6025693643167567,-0.11307737181391597
1988-12-02,-0.20681473218867605,0.4499654771132283
1989-01-06,0.46027367364478416,1.1933515178414384
1989-02-03,-0.6361902626547066,-0.21654174643105906
1989-03-10,-0.4013518911355726,0.25192610522245046
1989-04-07,-0.413548533542504,0.09181729496109903
1989-05-05,-0.5599914007947994,0.10393710961785896
1989-06-02,-0.10898452720441447,0.5990256095788581
1989-07-07,-0.3241398906282882,0.2621332829894705
1989-08-04,-0.4768086708587626,0.1581215114267313
1989-09-01,-0.35086015982224233,0.2604616686346473
1989-10-06,-0.6586445123116222,0.019574895337862275
1989-11-03,-0.10860058093565433,0.698530647172676
1989-12-08,-0.2523719808299379,0.4363286527662577
1990-01-05,-0.1165815714604241,0.3820075280178266
1990-02-02,-0.8129126344965217,-0.3965873926338319
1990-03-09,-0.6007481313263252,-0.032575538704247786
1990-04-06,-0.20109233709035745,0.44054621961086315
1990-05-04,-0.621022171858104,-0.22113433058731502
1990-06-01,-0.43272757620069413,0.11664891574470837
1990-07-06,-0.46817255175130795,-0.07509814118991193
1990-08-03,-0.7094371626050365,-0.3529949699482374
1990-09-07,-0.4270640079966963,-0.012917264820084706
1990-10-05,-0.6669473941505459,-0.43753370574804906
1990-11-02,-0.36733681956775155,0.11784681688885812
1990-12-07,-0.22184438335032977,0.05135930947945358
1991-01-04,-0.4442598894632804,-0.227818967025915
1991-02-01,-0.3635576947480404,0.11199644841984291
1991-03-08,-0.8452868268364839,-0.39725359121403647
1991-04-05,-0.4860485988163202,-0.05066956354541552
1991-05-03,-0.6041449342907326,-0.20038685307663
1991-06-07,-0.7814754291768632,-0.5344104782314099
1991-07-05,-0.4276453584409447,0.03069537424569313
1991-08-02,-0.36978717940636746,-0.2283633352285673
1991-09-06,-0.5940574472980787,-0.12405707139484534
1991-10-04,-0.06961073073307421,0.2637048208016589
1991-11-01,-0.4085438282868615,-0.24608066712277799
1991-12-06,-0.9271137665302568,-0.9295816028274967
1992-01-10,-0.17359248050893328,-0.34667300188492034
1992-02-07,0.2756104233102917,0.11366480061763495
1992-03-06,-0.30224601961254244,-0.13717932997625004
1992-04-03,-0.10741539454091568,0.3871652538928108
1992-05-08,0.17126452740054568,0.23091489048994687
1992-06-05,-0.39620599594391903,-0.11245345508506283
1992-07-02,-0.21245994005029722,-0.08087300069830394
1992-08-07,0.20325703376342963,0.0025736429199390287
1992-09-04,-0.0541852682856853,0.1870016355744085
1992-10-02,1.050248886028368,0.5904844973080271
1992-11-06,-0.1839903665022878,-0.04734472292841532
1992-12-04,0.4856780175776339,0.868532563657677
1993-01-08,-0.7488298369146361,-0.5988130782407769
1993-02-05,-0.22937578270379544,0.058506280542877764
1993-03-05,-0.5291520300467911,-0.6641287546407919
1993-04-02,-0.6449439343326708,-0.23438515925536801
1993-05-07,-0.7091945587911587,-0.3584547121280242
1993-06-04,-0.31172512203769803,-0.029305907785039553
1993-07-02,-0.3996522378394222,-0.1277384920765835
1993-08-06,0.15008670594877,0.4266949403309834
1993-09-03,-0.5127357400384769,-0.2521841208049281
1993-10-08,-0.5071371366919184,-0.4930781005819862
1993-11-05,-0.34698905653363193,-0.5037506803400056
1993-12-03,-0.4581004616337067,-0.4893420839943667
1994-01-07,-0.13309857881330042,0.03926576181923416
1994-02-04,-0.4792294919934646,-0.5338136067881648
1994-03-04,-0.46742129205301536,-0.05556152198155828
1994-04-01,-0.5077296215648462,-0.5186682912825757
1994-05-06,-0.3107825609695641,-0.029310870548168888
1994-06-03,-0.3317864942462056,-0.2995591309884883
1994-07-08,-0.6099965501261263,-0.07800658954174788
1994-08-05,-0.3643153521563736,0.11813167296980032
1994-09-02,-0.047257152585265194,0.23009262321130208
1994-10-07,-0.09903810543717732,-0.13405119186926914
1994-11-04,-0.029377840415337236,0.23456135202646325
1994-12-02,0.15467641115202027,0.08036623639423518
1995-01-06,1.009118768496088,1.2071694132208677
1995-02-03,0.773569175288487,0.43204921595985496
1995-03-10,-0.3891382591936747,-0.3688424409178142
1995-04-07,-0.34351268304362753,0.011067926809331385
1995-05-05,0.3222486096318707,0.6468900525272734
1995-06-02,0.3916946664011844,0.960212741752756
1995-07-07,-0.1682974602138609,0.10588551106212865
1995-08-04,-0.2503841255463492,0.4575768293243399
1995-09-01,-0.16071550956194391,0.1612163222917617
1995-10-06,-0.35904584129550177,-0.12629028718866964
1995-11-03,-0.41183993829139176,-0.34738911426524993
1995-12-08,1.1473873149925506,1.592142289656146
1996-01-19,-0.14191553549380856,0.13848861209587368
1996-02-02,-0.7407457771191924,-0.5117881586705002
1996-03-08,-0.18724134265848336,-0.06391594533284661
1996-04-05,-0.8027224300968075,-0.5394268648087248
1996-05-03,-1.2142450638416635,-0.8322408493788076
1996-06-07,-0.14937798682900416,0.40562125649594705
1996-07-05,-0.7202171053686212,-0.485098289529761
1996-08-02,-0.0681029301843828,0.19616540148890443
1996-09-06,0.2780413667040715,0.29540552700229317
1996-10-04,0.041213451442179326,0.17078231214007103
1996-11-01,-0.11308710120584635,-0.060156139253070486
1996-12-06,-0.3144495628191685,-0.20663547776565777
1997-01-10,-1.2142450638416633,-1.097151886268864
1997-02-07,-0.2738766444491769,-0.20478584812429768
1997-03-07,-0.32331541071850484,-0.0686790923205543
1997-04-04,-0.7106180890672498,-0.5400190251993251
1997-05-02,-0.23911254122145342,-0.34333138154297194
1997-06-06,1.1703380530043634,0.7380328549152827
1997-07-03,1.3290547759832922,1.0422862469112217
1997-08-01,0.595999714246266,0.8645148707254844
1997-09-05,-0.08221997831643917,-0.07481830349769143
1997-10-03,0.21487656420422593,0.3035662087165961
1997-11-07,0.12658281840728933,-0.025208532555938606
1997-12-05,0.43522523738004604,0.5942584387640913
1998-01-09,0.427852861714254,-0.013772422857907252
1998-02-06,0.2727571179266132,0.46173714131632787
1998-03-06,0.03348985681944128,-0.12396187606826753
1998-04-03,0.5580427986717623,0.518881562384781
1998-05-08,0.23180477822013165,0.17284011913705977
1998-06-05,0.5284837305733263,0.42468323302539757
1998-07-02,0.7254970177322512,0.5952049397412141
1998-08-07,-0.6946883302691961,-0.9099204824982254
1998-09-04,0.4015857185352297,0.45294362034845304
1998-10-02,1.113206809752792,0.737008245317589
1998-11-05,-0.0033938966185758646,0.07280255011419572
1998-12-04,0.05858542637406768,0.18928205629525877
1999-01-08,0.8306004467261898,0.2991022472162155
1999-02-05,1.4953776888845367,1.6558881535355874
1999-03-05,0.6143991650736204,0.7449743247629836
1999-04-02,-0.05722480480227669,0.14251094127782382
1999-05-07,0.0937837326459388,0.26863585750303853
1999-06-04,0.1712300078896264,0.40139434422016607
1999-07-02,0.5948334519700754,0.5224807506691991
1999-08-06,-0.5387915125173106,-0.6988526107350348
1999-09-03,-0.10338647364887998,0.20379395654867216
1999-10-08,0.6122505283373052,0.5541922960099998
1999-11-05,-0.22207840531041032,-0.07871665284242085
1999-12-03,-0.13080478542422558,-0.22511231517667674
2000-01-07,1.2708541604101475,1.3504340520889588
2000-02-04,1.134043139410848,1.212703079956708
2000-03-03,0.07381300159976852,0.16932443048456666
2000-04-07,-0.20621916643523586,0.009501062358688278
2000-05-05,-0.22761292009040965,-0.09882589123008442
2000-06-02,0.23011242039170812,0.671382722869498
2000-07-07,0.19382179418668774,0.20883229618685467
2000-08-04,-0.30005429783184945,-0.43606543419484267
2000-09-01,0.2050243895605046,0.34565517499159704
2000-10-06,-0.2654353960990761,0.09799109498081904
2000-11-03,0.046780733157818576,0.31046097345933993
2000-12-08,-0.25881546430161345,0.21519586601153656
2001-01-05,-0.03238109791845386,0.24676592038467846
2001-02-02,0.6804375220508909,0.9603778131990992
2001-03-09,-0.5695235951140418,-0.4024528332479088
2001-04-06,-0.3423427714119503,-0.2973196399255265
2001-05-04,-0.2780456549473647,0.06176787577686382
2001-06-01,-0.37581126752538,-0.15155111002820107
2001-07-06,-0.5248766175295878,-0.2927539318901441
2001-08-03,0.33173517810382974,0.2643754059049383
2001-09-07,-0.3035030952442068,-0.17165437471814604
2001-10-05,0.07873158113175578,-0.30815989904533947
2001-11-02,0.7430635422810711,0.673773774574604
2001-12-07,0.08234656870396762,-0.13161589477054145
2002-01-04,0.9063148421283248,0.4584010365140122
2002-02-01,1.132472790157409,1.2100766792345312
2002-03-08,-0.490244182214351,-0.45764615103019524
2002-04-05,-0.7516470761905878,-0.45389617271398186
2002-05-03,-0.02266119637860046,0.29165591960932147
2002-06-07,-0.5638733412703737,-0.08115182873607463
2002-07-05,-0.39041648814897023,-0.025075514564230017
2002-08-02,-0.1344227241296606,0.18720597367547626
2002-09-06,0.5598584872411124,0.5616726326342011
2002-10-04,0.13023440949592727,-0.19662288100897543
2002-11-01,0.43427063003944627,0.535345191799272
2002-12-06,0.2659019541281344,0.2841329286268427
2003-01-10,0.8233888125433505,0.6549117858379838
2003-02-07,-0.17233861212585908,0.08353121201888511
2003-03-07,-0.5302479633597668,-0.32379591212344705
2003-04-04,0.16351037210334804,0.46314604477566923
2003-05-02,-0.24431039697765292,0.11441957182267379
2003-06-06,0.00455475365512716,0.03389059427569708
2003-07-03,0.08291492601299695,-0.028121657170079348
2003-08-01,0.8010003835184994,0.7227794014424618
2003-09-05,0.28005686459961443,0.4248674683574325
2003-10-03,0.5327263846459641,0.7191956237333893
2003-11-07,-0.395240833119285,-0.6142167797302902
2003-12-05,-0.8330328106435431,-0.5947989851406531
2004-01-09,-0.5817984027166981,-0.4747666915023582
2004-02-06,-0.8837233916927328,-0.605130802412013
2004-03-05,-0.6183185535019291,-0.5769871685627477
2004-04-02,-0.5349098063164089,-0.3600969886073814
2004-05-07,-0.06533671109362262,0.37079889004022404
2004-06-04,-0.5933178402370751,-0.07723664031172839
2004-07-02,-0.12739408771799984,0.17702448789902323
2004-08-06,-0.3893146820640027,0.05167957243593935
2004-09-03,-0.22329447588366055,0.215610519384602
2004-10-08,-0.2814648939517901,0.0839928025546845
2004-11-05,-0.2926060533718671,0.2090559995326819
2004-12-03,-0.4360830233786681,0.34221652495575994
2005-01-07,-0.4903315252453353,-0.0761296142454132
2005-02-04,-0.3471861413786448,0.21482178128152318
2005-03-04,-0.5307336480558954,-0.11877250704763631
2005-04-01,-0.6770440806258701,-0.13908787081993046
2005-05-06,-0.18987996596077497,0.45933366686532084
2005-06-03,-0.32379369271184927,0.2745414832950422
2005-07-08,-0.10230506816381697,0.20443519164205376
2005-08-05,-0.910465324097665,-0.5383816717288016
2005-09-02,-0.4728665990621428,-0.05422020311996428
2005-10-07,-0.3809012228982988,-0.046113852151592305
2005-11-04,-0.3528757719710613,0.3114069640773998
2005-12-02,-0.6010624601714398,0.016850016990577976
2006-01-06,0.2968329002256407,0.8709149294395213
2006-02-03,-0.10642870977832032,0.44536498940150115
2006-03-10,-1.015794997858617,-0.41459327188527006
2006-04-07,-0.9061115845800473,-0.5530565143007182
2006-05-05,-0.7959098857554762,-0.21601058084996072
2006-06-02,-0.4047774670094339,0.4338694541159111
2006-07-07,-0.32076555688785685,0.3011493748496982
2006-08-04,-0.6537969151041908,0.050663708353747894
2006-09-01,-0.7510929896565844,-0.06541114863632291
2006-10-06,-0.9393732534516096,-0.22813011798792393
2006-11-03,-0.8016430994620337,-0.24817622753686064
2006-12-08,-0.37196986722930614,0.22097517535202482
2007-01-05,-0.2669298922601117,0.5220561422012058
2007-02-02,-0.12168660976192724,0.43672487375404845
2007-03-09,-0.5279486733213901,0.05095727993086796
2007-04-06,-0.640167377759707,-0.20392290149210063
2007-05-04,-0.482210847581279,-0.14010529948078115
2007-06-01,-0.2704836703560319,0.5059052442847076
2007-07-06,-0.9882482183804169,-0.3421620220571858
2007-08-03,-0.7662512967984202,-0.1881864771710431
2007-09-07,-1.0132078819092947,-0.5449358331261672
2007-10-05,-0.7257018510997669,-0.03510339565604981
2007-11-02,0.001781855110923029,0.6519247726508158
2007-12-07,-0.43203091890486983,0.3595778088034279
2008-01-04,-0.7064481820167123,-0.10514691560226996
2008-02-01,-0.2738589386719163,-0.2489425852299415
2008-03-07,-0.6525496600396641,-0.1827995226744754
2008-04-04,-0.5484489091745959,0.133675716360947
2008-05-02,0.02213882830881127,0.45497438660485345
2008-06-06,-0.3563674887545709,0.19445930072206896
2008-07-03,0.12845869126393591,0.573899814222781
2008-08-01,0.06741848649165456,0.45789733051040493
2008-09-05,-0.041699274804085605,0.6456029058217195
2008-10-03,0.062008752756622654,-0.17046798601550786
2008-11-07,1.4046335601316249,1.0060512794730647
2008-12-05,1.3983921779762654,0.7377340932759779
2009-01-09,1.4045876266599298,0.8820766711493808
2009-02-06,0.9088122607400072,-0.20363573037068317
2009-03-06,1.7526214057306475,0.5503530695341341
2009-04-03,1.351706999398724,0.3853647032205929
2009-05-08,1.2949653897040447,0.40654135582067163
2009-06-05,1.9302861696652307,1.4185636500772785
2009-07-02,0.3587114142631618,-0.5022128606942561
2009-08-07,0.836409555578813,-0.2831173515162969
2009-09-04,1.2654915262493918,0.2478315780491911
2009-10-02,1.7457597298176737,0.712967894972363
2009-11-06,1.7177163013669616,0.7457384005261515
2009-12-04,2.293186851654237,0.34707019265101335
2010-01-08,1.5099823441658773,0.2789964907067841
2010-02-05,1.6735055547555688,0.20330011949548488
2010-03-05,0.9940456444698095,-0.29667911620527965
2010-04-02,0.7639614107272031,-0.2685326568127938
2010-05-07,0.3456501493043263,-0.45497011376792623
2010-06-04,0.3029730232684806,-0.41318658799564373
2010-07-02,0.5086705069847103,-0.15692003723494008
2010-08-06,1.4539493828221783,0.2661197349902198
2010-09-03,2.1177069660620114,1.4164039810082611
2010-10-08,0.26907417452312404,-1.1332382851103553
2010-11-05,3.1950843467859222,2.032217430528309
2010-12-03,0.6172689972419857,-0.2951197640326353
2011-01-07,-0.30481670452465953,-0.5498567748411718
2011-02-04,-0.43299506384166014,-0.8526756424127723
2011-03-04,0.2688017245088901,-0.7624983829153511
2011-04-01,-0.47051039378104886,-0.8919864750144291
2011-05-06,-0.7157592633349971,-1.0020840046419035
2011-06-03,1.0785993812562003,1.2422526719799978
2011-07-08,1.0336008810446984,0.37883533718009366
2011-08-05,1.3004784074154008,0.4470453663987577
2011-09-02,0.35719512373666346,-1.0293473157844506
2011-10-07,0.9912258849959104,-0.2830925644397122
2011-11-04,2.379409495152911,1.2087621718197423
2011-12-02,1.1111408026232292,0.10903854600582497
2012-01-06,1.2568443335878843,0.7621282701884473
2012-02-03,1.2091492352414772,0.25564303761804275
2012-03-09,0.5060817373691084,-0.31914335906942615
2012-04-06,0.28848497892635844,-0.41424375311148415
2012-05-04,-0.4984287155214607,-1.092605048280931
2012-06-01,0.798179911610895,0.6315843158195853
2012-07-06,-0.23159741547931825,-1.064446786286687
2012-08-03,1.3563481103847241,0.5648105487093722
2012-09-07,1.9086344624059501,1.383181584125806
2012-10-05,0.9797177325551877,0.37277204089413707
2012-11-02,0.3540198213846965,-0.4838314636618514
2012-12-07,-0.6243256859827712,-1.0167229513749874
2013-01-04,0.7334985195851372,0.5249070352539099
2013-02-01,0.023778449366781935,-0.2951285946637477
2013-03-08,0.36945261680156216,0.10658633235114573
2013-04-05,-0.26437620158609004,-0.41884024310268075
2013-05-03,0.2893965936911979,0.08867050272904209
2013-06-07,-0.29431543537758614,-0.4429474382704585
2013-07-05,0.10252142858975322,-0.49424143892152406
2013-08-02,1.1633543978022243,0.6607747750319726
2013-09-06,0.004187388678752679,-0.21785012798308714
2013-10-04,0.12563013077268448,-0.1711766736784246
2013-11-01,-0.0682422198626797,-0.4273776592723074
2013-12-06,0.4810662740985923,0.45552050338340183
2014-01-10,0.5446537910125189,-0.015287464458120348
2014-02-07,0.4509615517368928,-0.23041479811867793
2014-03-07,-0.6108926980182363,-0.6784340301550654
2014-04-04,-0.13260933123263421,-0.326133845915455
2014-05-02,-0.004571128204635215,0.2727794132287089
2014-06-06,0.11098058022127859,0.28677719094618975
2014-07-03,-0.11825036774909965,-0.2529828957530698
2014-08-01,-0.5081758494826928,-0.45569239305599346
2014-09-05,-0.2079964294673151,-0.19401211901289717
2014-10-03,-0.11172516382242496,-0.10188250985351308
2014-11-07,0.20993585592910205,0.15621810259393604
2014-12-05,0.392422026718118,0.539786621915873
2015-01-09,0.04261533493243219,-0.10297060200481103
2015-02-06,-0.1449692191659647,-0.4934144450473297
2015-03-06,0.3460485250070424,0.512502863718016
2015-04-03,-0.07570964957974362,0.194391164577989
2015-05-08,-0.20806866203884491,-0.005039714302788406
2015-06-05,0.24556672924018874,0.4550644163769534
2015-07-02,0.13388947118584546,0.5037892572297794
2015-08-07,-0.5739091036591615,-0.5938026496244169
2015-09-04,-0.06071274660788225,0.019563807518703617
2015-10-02,0.17165776831841584,0.0504079426316216
2015-11-06,-0.4367417641835105,-0.04197898089926799
2015-12-04,0.29606366814442714,0.6263771370157489
2016-01-08,-0.8346973125386766,-0.8335488940243645
2016-02-05,-0.43859962203774794,0.04813208108094724
2016-03-04,-0.4595362023331548,-0.18316232381621284
2016-04-01,-0.3752500692343568,0.040001711015499875
2016-05-06,0.5002656426450746,1.0261512066022496
2016-06-03,-0.07702811541818816,0.3658607732960819
2016-07-08,-0.8627512149840131,-0.4077481310721008
2016-08-05,-0.030107014566486345,0.308191047430203
2016-09-02,-0.28229837057420976,0.010120702497088296
2016-10-07,-0.49873148675996654,-0.32095162183880277
2016-11-04,-0.045115541650635436,0.47743425630765607
2016-12-02,-0.5144699099453559,-0.10837231096697697
2017-01-06,-0.37535392461704986,-0.1624269946979322
2017-02-03,0.5135642962261598,0.5474700319850692
2017-03-10,-0.05954618709735262,0.3711822113946776
2017-04-07,0.028236679764624666,0.3380169735466755
2017-05-05,0.35653267168059993,0.8145887626511568
2017-06-02,0.17619016057197678,0.14606062366140998
2017-07-07,-0.32119487079146447,-0.14834670668182207
2017-08-04,0.7022804649810532,1.0615656238628226
2017-09-01,-0.44098873443673714,-0.4353316586450494
2017-10-06,-0.3495902281923467,-0.40441122055895046
2017-11-03,-0.5942776015095402,-0.14871597209715698
2017-12-08,-0.4605493792067465,-0.3489150454453448
2018-01-05,0.4089723780088699,0.47507790505213754
2018-02-02,0.79721238843257,0.7578123388783241
2018-03-09,-0.369977768785925,-0.24500456982951685
2018-04-06,-0.41332865107801203,-0.08282584707110446
2018-05-04,0.19002814641710475,0.619999027699327
2018-06-01,0.04707817890573348,0.42884990253412875
2018-07-06,-0.2086458524374882,-0.3577677483748506
2018-08-03,-0.16904800992344482,0.19888430275737806
2018-09-07,0.06987294319042463,0.35231785388104336
2018-10-05,0.428293590542934,0.07055631069190532
2018-11-02,0.8066802233296205,0.8510165307675379
2018-12-07,0.027978250671864758,0.013222744603240685
2019-01-04,-0.5474276309595458,-0.6858173318709582
2019-02-01,-0.564370881838118,-0.6561588689330587
2019-03-08,-0.36741046494924984,0.1170717545010877
2019-04-05,-0.34738164870238003,0.14383939268775275
2019-05-03,-0.2410786005631922,0.24999873321419958
2019-06-07,-0.29983659658449485,-0.32599669454280933
2019-07-05,-0.28322802556454957,-0.09877857624133896
2019-08-02,1.0442612683638217,1.0340127320264114
2019-09-06,-0.3609212035815586,-0.11157835382412895
2019-10-04,-0.6682825618302602,-0.5972100288441966
2019-11-01,0.27315603861967613,0.9084246577518964
2019-12-06,-0.6227339913527613,-0.30604476342524173
2020-01-10,-0.596180998605823,-0.5492140794755921
2020-02-07,-0.24224356638612865,-0.18923890510548125
2020-03-06,-0.577094923977791,-0.1734006082734531
2020-04-03,2.168807123867232,-0.015968671708001203
2020-05-08,1.8472654757598128,-0.12862230279058218
2020-06-05,1.5331163651781443,-0.5798244484692852
2020-07-02,0.43655904048481214,-1.0899256700724205
2020-08-07,-0.07260121714713501,-1.974787653372459
2020-09-04,1.595452730123441,0.3876670523704513
2020-10-02,1.0270939081377852,0.08370027126890656
2020-11-06,0.14296888755959022,-0.6073811552414157
2020-12-04,1.3628935384293845,0.8257232878848075
